"TIMESTAMP","PA_F_kpa","PA_F_pa"
2020-05-22,96.862,96862
2020-05-23,97.1,97100
2020-05-24,97.713,97713
2020-05-25,97.699,97699
2020-05-26,97.672,97672
2020-05-27,97.589,97589
2020-05-28,97.239,97239
2020-05-29,96.791,96791
2020-05-30,96.469,96469
2020-05-31,96.37,96370
2020-06-01,96.404,96404
2020-06-02,96.175,96175
2020-06-03,95.369,95369
2020-06-04,94.613,94613
2020-06-05,94.955,94955
2020-06-06,95.215,95215
2020-06-07,95.611,95611
2020-06-08,95.8,95800
2020-06-09,95.941,95941
2020-06-10,95.876,95876
2020-06-11,95.525,95525
2020-06-12,95.241,95241
2020-06-13,95.852,95852
2020-06-14,96.36,96360
2020-06-15,96.484,96484
2020-06-16,96.209,96209
2020-06-17,95.931,95931
2020-06-18,96.105,96105
2020-06-19,96.509,96509
2020-06-20,96.746,96746
2020-06-21,96.795,96795
2020-06-22,96.99,96990
2020-06-23,96.831,96831
2020-06-24,96.591,96591
2020-06-25,96.341,96341
2020-06-26,96.132,96132
2020-06-27,96.177,96177
2020-06-28,96.335,96335
2020-06-29,96.238,96238
2020-06-30,96.085,96085
2020-07-01,95.861,95861
2020-07-02,96.09,96090
2020-07-03,96.559,96559
2020-07-04,96.698,96698
2020-07-05,96.547,96547
2020-07-06,96.459,96459
2020-07-07,96.595,96595
2020-07-08,96.471,96471
2020-07-09,96.341,96341
2020-07-10,96.144,96144
2020-07-11,96.722,96722
2020-07-12,96.888,96888
2020-07-13,96.616,96616
2020-07-14,96.179,96179
2020-07-15,96.164,96164
2020-07-16,96.535,96535
2020-07-17,96.583,96583
2020-07-18,96.502,96502
2020-07-19,96.319,96319
2020-07-20,96.373,96373
2020-07-21,96.634,96634
2020-07-22,96.596,96596
2020-07-23,96.246,96246
2020-07-24,96.116,96116
2020-07-25,96.118,96118
2020-07-26,96.146,96146
2020-07-27,96.252,96252
2020-07-28,96.149,96149
2020-07-29,96.508,96508
2020-07-30,96.5,96500
2020-07-31,96.329,96329
2020-08-01,96.219,96219
2020-08-02,96.21,96210
2020-08-03,95.927,95927
2020-08-04,96.265,96265
2020-08-05,96.41,96410
2020-08-06,96.541,96541
2020-08-07,96.606,96606
2020-08-08,96.655,96655
2020-08-09,96.42,96420
2020-08-10,96.169,96169
2020-08-11,96.289,96289
2020-08-12,96.232,96232
2020-08-13,96.239,96239
2020-08-14,96.28,96280
2020-08-15,96.139,96139
2020-08-16,95.834,95834
2020-08-17,95.988,95988
2020-08-18,96.056,96056
2020-08-19,95.861,95861
2020-08-20,95.826,95826
2020-08-21,96.052,96052
2020-08-22,96.585,96585
2020-08-23,96.618,96618
2020-08-24,96.457,96457
2020-08-25,96.139,96139
2020-08-26,96.311,96311
2020-08-27,96.291,96291
2020-08-28,95.46,95460
2020-08-29,95.391,95391
2020-08-30,95.73,95730
2020-08-31,96.336,96336
2020-09-01,96.246,96246
2020-09-02,96.379,96379
2020-09-03,96.881,96881
2020-09-04,97.036,97036
2020-09-05,96.528,96528
2020-09-06,96.505,96505
2020-09-07,96.8,96800
2020-09-08,97.24,97240
2020-09-09,96.945,96945
2020-09-10,96.528,96528
2020-09-11,96.305,96305
2020-09-12,96.659,96659
2020-09-13,97.134,97134
2020-09-14,97.091,97091
2020-09-15,96.802,96802
2020-09-16,96.618,96618
2020-09-17,96.607,96607
2020-09-18,96.652,96652
2020-09-19,96.406,96406
2020-09-20,96.109,96109
2020-09-21,96.189,96189
2020-09-22,95.905,95905
2020-09-23,95.67,95670
2020-09-24,95.436,95436
2020-09-25,94.996,94996
2020-09-26,95.204,95204
2020-09-27,95.159,95159
2020-09-28,95.811,95811
2020-09-29,96.487,96487
2020-09-30,96.176,96176
2020-10-01,95.351,95351
2020-10-02,93.849,93849
2020-10-03,94.079,94079
2020-10-04,94.7,94700
2020-10-05,95.448,95448
2020-10-06,95.665,95665
2020-10-07,96.379,96379
2020-10-08,96.902,96902
2020-10-09,96.768,96768
2020-10-10,96.76,96760
2020-10-11,96.603,96603
2020-10-12,96.561,96561
2020-10-13,95.828,95828
2020-10-14,95.699,95699
2020-10-15,95.874,95874
2020-10-16,96.23,96230
2020-10-17,96.388,96388
2020-10-18,96.763,96763
2020-10-19,96.721,96721
2020-10-20,96.241,96241
2020-10-21,95.91,95910
2020-10-22,96.409,96409
2020-10-23,96.222,96222
2020-10-24,96.422,96422
2020-10-25,95.637,95637
2020-10-26,95.442,95442
2020-10-27,95.834,95834
2020-10-28,96.192,96192
2020-10-29,96.781,96781
2020-10-30,97.143,97143
2020-10-31,96.966,96966
2020-11-01,96.739,96739
2020-11-02,96.577,96577
2020-11-03,96.979,96979
2020-11-04,97.394,97394
2020-11-05,97.824,97824
2020-11-06,97.562,97562
2020-11-07,97.205,97205
2020-11-08,97.034,97034
2020-11-09,96.993,96993
2020-11-10,97.185,97185
2020-11-11,97.054,97054
2020-11-12,96.804,96804
2020-11-13,96.796,96796
2020-11-14,96.687,96687
2020-11-15,96.221,96221
2020-11-16,96.613,96613
2020-11-17,97.386,97386
2020-11-18,97.258,97258
2020-11-19,97.215,97215
2020-11-20,97.688,97688
2020-11-21,97.73,97730
2020-11-22,97.387,97387
2020-11-23,97.353,97353
2020-11-24,97.016,97016
2020-11-25,96.701,96701
2020-11-26,96.852,96852
2020-11-27,96.6,96600
2020-11-28,96.311,96311
2020-11-29,96.589,96589
2020-11-30,96.983,96983
2020-12-01,96.265,96265
2020-12-02,95.928,95928
2020-12-03,95.094,95094
2020-12-04,93.674,93674
2020-12-05,94.38,94380
2020-12-06,94.501,94501
2020-12-07,94.648,94648
2020-12-08,94.739,94739
2020-12-09,95.451,95451
2020-12-10,95.209,95209
2020-12-11,94.652,94652
2020-12-12,94.704,94704
2020-12-13,95.841,95841
2020-12-14,95.997,95997
2020-12-15,96.072,96072
2020-12-16,96.412,96412
2020-12-17,96.941,96941
2020-12-18,96.985,96985
2020-12-19,96.663,96663
2020-12-20,96.758,96758
2020-12-21,96.853,96853
2020-12-22,96.793,96793
2020-12-23,96.335,96335
2020-12-24,95.936,95936
2020-12-25,96.435,96435
2020-12-26,96.934,96934
2020-12-27,94.772,94772
2020-12-28,92.955,92955
2020-12-29,93.934,93934
2020-12-30,95.076,95076
2020-12-31,95.195,95195
2021-01-01,95.258,95258
2021-01-02,95.412,95412
2021-01-03,95.497,95497
2021-01-04,95.535,95535
2021-01-05,95.58,95580
2021-01-06,95.784,95784
2021-01-07,95.978,95978
2021-01-08,96.113,96113
2021-01-09,96.323,96323
2021-01-10,96.462,96462
2021-01-11,96.661,96661
2021-01-12,96.38,96380
2021-01-13,96.456,96456
2021-01-14,96.181,96181
2021-01-15,96.372,96372
2021-01-16,96.966,96966
2021-01-17,96.527,96527
2021-01-18,97.164,97164
2021-01-19,96.566,96566
2021-01-20,95.595,95595
2021-01-21,94.959,94959
2021-01-22,94.242,94242
2021-01-23,94.457,94457
2021-01-24,94.739,94739
2021-01-25,95.12,95120
2021-01-26,96.618,96618
2021-01-27,96.323,96323
2021-01-28,95.713,95713
2021-01-29,95.207,95207
2021-01-30,94.778,94778
2021-01-31,94.475,94475
2021-02-01,94.325,94325
2021-02-02,95.356,95356
2021-02-03,95.315,95315
2021-02-04,96.023,96023
2021-02-05,95.817,95817
2021-02-06,95.089,95089
2021-02-07,94.381,94381
2021-02-08,94.197,94197
2021-02-09,94.614,94614
2021-02-10,94.902,94902
2021-02-11,96.696,96696
2021-02-12,96.863,96863
2021-02-13,97.432,97432
2021-02-14,97.959,97959
2021-02-15,97.677,97677
2021-02-16,96.811,96811
2021-02-17,96.721,96721
2021-02-18,96.327,96327
2021-02-19,96.464,96464
2021-02-20,96.453,96453
2021-02-21,96.37,96370
2021-02-22,96.86,96860
2021-02-23,97.934,97934
2021-02-24,97.922,97922
2021-02-25,97.569,97569
2021-02-26,97.515,97515
2021-02-27,97.66,97660
2021-02-28,97.586,97586
2021-03-01,97.468,97468
2021-03-02,97.598,97598
2021-03-03,97.502,97502
2021-03-04,96.678,96678
2021-03-05,96.671,96671
2021-03-06,97.157,97157
2021-03-07,96.718,96718
2021-03-08,96.325,96325
2021-03-09,96.271,96271
2021-03-10,96.459,96459
2021-03-11,95.791,95791
2021-03-12,96.081,96081
2021-03-13,95.611,95611
2021-03-14,96.018,96018
2021-03-15,96.193,96193
2021-03-16,96.893,96893
2021-03-17,96.689,96689
2021-03-18,96.622,96622
2021-03-19,96.257,96257
2021-03-20,96.896,96896
2021-03-21,96.675,96675
2021-03-22,96.696,96696
2021-03-23,96.966,96966
2021-03-24,96.935,96935
2021-03-25,96.758,96758
2021-03-26,96.594,96594
2021-03-27,97.125,97125
2021-03-28,97.612,97612
2021-03-29,97.777,97777
2021-03-30,97.574,97574
2021-03-31,97.012,97012
2021-04-01,96.562,96562
2021-04-02,96.306,96306
2021-04-03,96.624,96624
2021-04-04,96.544,96544
2021-04-05,95.849,95849
2021-04-06,96.019,96019
2021-04-07,96.608,96608
2021-04-08,96.926,96926
2021-04-09,96.379,96379
2021-04-10,96.058,96058
2021-04-11,95.76,95760
2021-04-12,97.009,97009
2021-04-13,97.348,97348
2021-04-14,97.052,97052
2021-04-15,96.882,96882
2021-04-16,96.619,96619
2021-04-17,96.511,96511
2021-04-18,96.469,96469
2021-04-19,96.422,96422
2021-04-20,96.156,96156
2021-04-21,96.164,96164
2021-04-22,96.554,96554
2021-04-23,96.9,96900
2021-04-24,96.681,96681
2021-04-25,96.42,96420
2021-04-26,95.857,95857
2021-04-27,95.196,95196
2021-04-28,95.093,95093
2021-04-29,95.424,95424
2021-04-30,95.697,95697
2021-05-01,95.714,95714
2021-05-02,96.369,96369
2021-05-03,96.666,96666
2021-05-04,95.78,95780
2021-05-05,95.688,95688
2021-05-06,95.658,95658
2021-05-07,96.13,96130
2021-05-08,96.304,96304
2021-05-09,95.655,95655
2021-05-10,95.534,95534
2021-05-11,95.625,95625
2021-05-12,95.899,95899
2021-05-13,95.602,95602
2021-05-14,95.664,95664
2021-05-15,95.618,95618
2021-05-16,95.387,95387
2021-05-17,95.818,95818
2021-05-18,96.211,96211
2021-05-19,96.569,96569
2021-05-20,96.75,96750
2021-05-21,96.026,96026
2021-05-22,95.859,95859
2021-05-23,96.372,96372
2021-05-24,96.047,96047
2021-05-25,96.667,96667
2021-05-26,96.342,96342
2021-05-27,96.597,96597
2021-05-28,96.628,96628
2021-05-29,96.708,96708
2021-05-30,96.743,96743
2021-05-31,96.468,96468
2021-06-01,96.182,96182
2021-06-02,96.318,96318
2021-06-03,96.758,96758
2021-06-04,96.836,96836
2021-06-05,96.894,96894
2021-06-06,96.746,96746
2021-06-07,96.649,96649
2021-06-08,96.706,96706
2021-06-09,96.743,96743
2021-06-10,96.695,96695
2021-06-11,96.585,96585
2021-06-12,96.754,96754
2021-06-13,96.981,96981
2021-06-14,96.627,96627
2021-06-15,96.461,96461
2021-06-16,96.155,96155
2021-06-17,96.065,96065
2021-06-18,96.166,96166
2021-06-19,96.121,96121
2021-06-20,95.744,95744
2021-06-21,95.662,95662
2021-06-22,95.985,95985
2021-06-23,96.366,96366
2021-06-24,96.523,96523
2021-06-25,96.631,96631
2021-06-26,96.388,96388
2021-06-27,96.146,96146
2021-06-28,96.18,96180
2021-06-29,96.089,96089
2021-06-30,96.244,96244
2021-07-01,96.414,96414
2021-07-02,96.476,96476
2021-07-03,96.314,96314
2021-07-04,96.02,96020
2021-07-05,95.956,95956
2021-07-06,95.911,95911
2021-07-07,96.383,96383
2021-07-08,96.644,96644
2021-07-09,96.83,96830
2021-07-10,96.39,96390
2021-07-11,96.349,96349
2021-07-12,95.753,95753
2021-07-13,95.86,95860
2021-07-14,96.015,96015
2021-07-15,96.123,96123
2021-07-16,96.502,96502
2021-07-17,96.717,96717
2021-07-18,96.551,96551
2021-07-19,96.375,96375
2021-07-20,96.442,96442
2021-07-21,96.644,96644
2021-07-22,96.573,96573
2021-07-23,96.145,96145
2021-07-24,95.784,95784
2021-07-25,95.819,95819
2021-07-26,96.053,96053
2021-07-27,96.146,96146
2021-07-28,96.225,96225
2021-07-29,96.194,96194
2021-07-30,95.917,95917
2021-07-31,95.882,95882
2021-08-01,95.932,95932
2021-08-02,96.263,96263
2021-08-03,96.229,96229
2021-08-04,96.053,96053
2021-08-05,95.819,95819
2021-08-06,95.617,95617
2021-08-07,95.526,95526
2021-08-08,96.183,96183
2021-08-09,96.604,96604
2021-08-10,96.535,96535
2021-08-11,96.597,96597
2021-08-12,96.651,96651
2021-08-13,96.94,96940
2021-08-14,96.717,96717
2021-08-15,96.219,96219
2021-08-16,96.27,96270
2021-08-17,96.641,96641
2021-08-18,96.535,96535
2021-08-19,96.328,96328
2021-08-20,96.356,96356
2021-08-21,96.459,96459
2021-08-22,96.619,96619
2021-08-23,96.739,96739
2021-08-24,96.675,96675
2021-08-25,96.462,96462
2021-08-26,96.121,96121
2021-08-27,96.218,96218
2021-08-28,96.382,96382
2021-08-29,96.385,96385
2021-08-30,96.363,96363
2021-08-31,96.713,96713
2021-09-01,96.96,96960
2021-09-02,96.87,96870
2021-09-03,96.532,96532
2021-09-04,96.298,96298
2021-09-05,96.549,96549
2021-09-06,96.839,96839
2021-09-07,96.8,96800
2021-09-08,96.27,96270
2021-09-09,96.226,96226
2021-09-10,96.375,96375
2021-09-11,96.558,96558
2021-09-12,96.434,96434
2021-09-13,96.332,96332
2021-09-14,96.251,96251
2021-09-15,96.177,96177
2021-09-16,96.277,96277
2021-09-17,96.192,96192
2021-09-18,96.1,96100
2021-09-19,96.104,96104
2021-09-20,96.49,96490
2021-09-21,97.122,97122
2021-09-22,97.167,97167
2021-09-23,96.776,96776
2021-09-24,96.559,96559
2021-09-25,96.42,96420
2021-09-26,96.502,96502
2021-09-27,96.589,96589
2021-09-28,96.768,96768
2021-09-29,96.862,96862
2021-09-30,97.256,97256
2021-10-01,96.671,96671
2021-10-02,96.035,96035
2021-10-03,95.6,95600
2021-10-04,96.361,96361
2021-10-05,95.927,95927
2021-10-06,96.743,96743
2021-10-07,97.07,97070
2021-10-08,96.946,96946
2021-10-09,96.931,96931
2021-10-10,97.035,97035
2021-10-11,97.071,97071
2021-10-12,96.71,96710
2021-10-13,96.926,96926
2021-10-14,97.101,97101
2021-10-15,96.559,96559
2021-10-16,96.534,96534
2021-10-17,96.638,96638
2021-10-18,96.999,96999
2021-10-19,97.092,97092
2021-10-20,96.233,96233
2021-10-21,95.877,95877
2021-10-22,96.616,96616
2021-10-23,97.172,97172
2021-10-24,97.061,97061
2021-10-25,96.766,96766
2021-10-26,96.995,96995
2021-10-27,97.043,97043
2021-10-28,96.623,96623
2021-10-29,96.021,96021
2021-10-30,95.575,95575
2021-10-31,95.523,95523
2021-11-01,95.2,95200
2021-11-02,95.022,95022
2021-11-03,94.745,94745
2021-11-04,95.525,95525
2021-11-05,96.764,96764
2021-11-06,97.304,97304
2021-11-07,96.853,96853
2021-11-08,96.692,96692
2021-11-09,96.93,96930
2021-11-10,96.907,96907
2021-11-11,96.838,96838
2021-11-12,96.48,96480
2021-11-13,96.286,96286
2021-11-14,96.23,96230
2021-11-15,96.517,96517
2021-11-16,96.632,96632
2021-11-17,96.877,96877
2021-11-18,97.521,97521
2021-11-19,97.665,97665
2021-11-20,97.1,97100
2021-11-21,95.917,95917
2021-11-22,96.209,96209
2021-11-23,96.883,96883
2021-11-24,96.43,96430
2021-11-25,95.496,95496
2021-11-26,94.752,94752
2021-11-27,93.95,93950
2021-11-28,94.31,94310
2021-11-29,95.498,95498
2021-11-30,96.525,96525
2021-12-01,95.328,95328
2021-12-02,95.016,95016
2021-12-03,95.953,95953
2021-12-04,95.014,95014
2021-12-05,95.141,95141
2021-12-06,95.872,95872
2021-12-07,95.726,95726
2021-12-08,94.8,94800
2021-12-09,95.333,95333
2021-12-10,94.563,94563
2021-12-11,96.223,96223
2021-12-12,97.323,97323
2021-12-13,97.39,97390
2021-12-14,97.447,97447
2021-12-15,97.631,97631
2021-12-16,97.976,97976
2021-12-17,98.023,98023
2021-12-18,97.833,97833
2021-12-19,97.43,97430
2021-12-20,96.886,96886
2021-12-21,96.728,96728
2021-12-22,96.865,96865
2021-12-23,96.382,96382
2021-12-24,95.648,95648
2021-12-25,95.209,95209
2021-12-26,95.266,95266
2021-12-27,95.08,95080
2021-12-28,95.047,95047
2021-12-29,95.911,95911
2021-12-30,96.851,96851
2021-12-31,97.117,97117
2022-01-01,97.296,97296
2022-01-02,96.872,96872
2022-01-03,96.464,96464
2022-01-04,94.921,94921
2022-01-05,95.607,95607
2022-01-06,96.429,96429
2022-01-07,96.45,96450
2022-01-08,95.834,95834
2022-01-09,95.145,95145
2022-01-10,96.357,96357
2022-01-11,97.376,97376
2022-01-12,97.969,97969
2022-01-13,98.227,98227
2022-01-14,97.934,97934
2022-01-15,97.201,97201
2022-01-16,97.346,97346
2022-01-17,97.94,97940
2022-01-18,97.864,97864
2022-01-19,97.346,97346
2022-01-20,97.247,97247
2022-01-21,97.66,97660
2022-01-22,97.802,97802
2022-01-23,97.721,97721
2022-01-24,97.681,97681
2022-01-25,97.755,97755
2022-01-26,97.651,97651
2022-01-27,97.511,97511
2022-01-28,97.931,97931
2022-01-29,97.751,97751
2022-01-30,97.375,97375
2022-01-31,96.379,96379
2022-02-01,96.842,96842
2022-02-02,96.801,96801
2022-02-03,96.568,96568
2022-02-04,96.276,96276
2022-02-05,96.872,96872
2022-02-06,96.601,96601
2022-02-07,96.824,96824
2022-02-08,97.774,97774
2022-02-09,97.443,97443
2022-02-10,96.999,96999
2022-02-11,97.274,97274
2022-02-12,97.25,97250
2022-02-13,96.466,96466
2022-02-14,95.571,95571
2022-02-15,96.088,96088
2022-02-16,95.948,95948
2022-02-17,96.058,96058
2022-02-18,95.894,95894
2022-02-19,96.462,96462
2022-02-20,96.586,96586
2022-02-21,95.859,95859
2022-02-22,96.877,96877
2022-02-23,97.089,97089
2022-02-24,96.475,96475
2022-02-25,97.122,97122
2022-02-26,97.506,97506
2022-02-27,97.216,97216
2022-02-28,97.358,97358
2022-03-01,97.142,97142
2022-03-02,96.701,96701
2022-03-03,96.168,96168
2022-03-04,96.166,96166
2022-03-05,96.239,96239
2022-03-06,96.329,96329
2022-03-07,96.468,96468
2022-03-08,96.516,96516
2022-03-09,96.822,96822
2022-03-10,96.771,96771
2022-03-11,96.299,96299
2022-03-12,96.322,96322
2022-03-13,96.096,96096
2022-03-14,97.172,97172
2022-03-15,97.082,97082
2022-03-16,96.801,96801
2022-03-17,97.035,97035
2022-03-18,97.699,97699
2022-03-19,97.532,97532
2022-03-20,97.328,97328
2022-03-21,97.533,97533
2022-03-22,97.511,97511
2022-03-23,97.421,97421
2022-03-24,97.213,97213
2022-03-25,97.052,97052
2022-03-26,97.046,97046
2022-03-27,97.184,97184
2022-03-28,96.822,96822
2022-03-29,95.714,95714
2022-03-30,94.829,94829
2022-03-31,94.243,94243
2022-04-01,94.563,94563
2022-04-02,95.406,95406
2022-04-03,96.355,96355
2022-04-04,96.363,96363
2022-04-05,95.977,95977
2022-04-06,95.434,95434
2022-04-07,94.994,94994
2022-04-08,94.831,94831
2022-04-09,95.85,95850
2022-04-10,96.584,96584
2022-04-11,96.199,96199
2022-04-12,95.925,95925
2022-04-13,96.113,96113
2022-04-14,96.492,96492
2022-04-15,96.825,96825
2022-04-16,97.02,97020
2022-04-17,96.746,96746
2022-04-18,96.167,96167
2022-04-19,95.747,95747
2022-04-20,95.596,95596
2022-04-21,95.232,95232
2022-04-22,94.716,94716
2022-04-23,94.591,94591
2022-04-24,94.912,94912
2022-04-25,95.664,95664
2022-04-26,96.169,96169
2022-04-27,96.638,96638
2022-04-28,97.012,97012
2022-04-29,96.955,96955
2022-04-30,96.72,96720
2022-05-01,96.519,96519
2022-05-02,96.105,96105
2022-05-03,96.077,96077
2022-05-04,96.299,96299
2022-05-05,96.603,96603
2022-05-06,96.769,96769
2022-05-07,96.694,96694
2022-05-08,96.701,96701
2022-05-09,96.868,96868
2022-05-10,96.73,96730
2022-05-11,96.414,96414
2022-05-12,96.583,96583
2022-05-13,96.735,96735
2022-05-14,96.613,96613
2022-05-15,96.352,96352
2022-05-16,96.583,96583
2022-05-17,96.672,96672
2022-05-18,96.709,96709
2022-05-19,96.821,96821
2022-05-20,96.746,96746
2022-05-21,96.733,96733
2022-05-22,96.027,96027
2022-05-23,95.314,95314
2022-05-24,95.682,95682
2022-05-25,96.374,96374
2022-05-26,96.976,96976
2022-05-27,96.865,96865
2022-05-28,96.399,96399
2022-05-29,95.72,95720
2022-05-30,95.643,95643
2022-05-31,95.972,95972
2022-06-01,96.275,96275
2022-06-02,96.383,96383
2022-06-03,96.268,96268
2022-06-04,96.336,96336
2022-06-05,96.298,96298
2022-06-06,96.441,96441
2022-06-07,96.291,96291
2022-06-08,95.889,95889
2022-06-09,96.377,96377
2022-06-10,96.936,96936
2022-06-11,96.936,96936
2022-06-12,96.732,96732
2022-06-13,96.67,96670
2022-06-14,96.539,96539
2022-06-15,96.361,96361
2022-06-16,96.58,96580
2022-06-17,96.942,96942
2022-06-18,96.533,96533
2022-06-19,95.797,95797
2022-06-20,95.922,95922
2022-06-21,95.858,95858
2022-06-22,95.877,95877
2022-06-23,95.939,95939
2022-06-24,95.918,95918
2022-06-25,96.046,96046
2022-06-26,96.015,96015
2022-06-27,96.425,96425
2022-06-28,96.491,96491
2022-06-29,96.112,96112
2022-06-30,95.914,95914
2022-07-01,96.635,96635
2022-07-02,96.701,96701
2022-07-03,96.56,96560
2022-07-04,96.6,96600
2022-07-05,96.73,96730
2022-07-06,96.877,96877
2022-07-07,97.001,97001
2022-07-08,97.367,97367
2022-07-09,97.145,97145
2022-07-10,96.836,96836
2022-07-11,96.77,96770
2022-07-12,96.919,96919
2022-07-13,96.854,96854
2022-07-14,96.53,96530
2022-07-15,96.539,96539
2022-07-16,96.739,96739
2022-07-17,96.955,96955
2022-07-18,96.869,96869
2022-07-19,96.472,96472
2022-07-20,96.511,96511
2022-07-21,96.764,96764
2022-07-22,96.438,96438
2022-07-23,96.525,96525
2022-07-24,96.485,96485
2022-07-25,96.082,96082
2022-07-26,96.32,96320
2022-07-27,96.185,96185
2022-07-28,96.031,96031
2022-07-29,96.353,96353
2022-07-30,96.617,96617
2022-07-31,96.56,96560
2022-08-01,96.44,96440
2022-08-02,96.441,96441
2022-08-03,96.266,96266
2022-08-04,96.146,96146
2022-08-05,96.276,96276
2022-08-06,96.82,96820
2022-08-07,96.621,96621
2022-08-08,96.668,96668
2022-08-09,96.789,96789
2022-08-10,96.682,96682
2022-08-11,96.467,96467
2022-08-12,96.234,96234
2022-08-13,96.07,96070
2022-08-14,95.681,95681
2022-08-15,95.603,95603
2022-08-16,95.722,95722
2022-08-17,95.853,95853
2022-08-18,95.96,95960
2022-08-19,96.242,96242
2022-08-20,96.498,96498
2022-08-21,96.293,96293
2022-08-22,96.152,96152
2022-08-23,96.331,96331
2022-08-24,96.392,96392
2022-08-25,96.191,96191
2022-08-26,96.09,96090
2022-08-27,96.1,96100
2022-08-28,96.261,96261
2022-08-29,96.428,96428
2022-08-30,96.417,96417
2022-08-31,96.491,96491
2022-09-01,96.333,96333
2022-09-02,96.059,96059
2022-09-03,96.117,96117
2022-09-04,96.557,96557
2022-09-05,96.662,96662
2022-09-06,96.471,96471
2022-09-07,96.15,96150
2022-09-08,96.008,96008
2022-09-09,96.164,96164
2022-09-10,96.407,96407
2022-09-11,96.513,96513
2022-09-12,96.208,96208
2022-09-13,95.847,95847
2022-09-14,95.521,95521
2022-09-15,95.662,95662
2022-09-16,95.814,95814
2022-09-17,96.302,96302
2022-09-18,96.486,96486
2022-09-19,96.605,96605
2022-09-20,96.785,96785
2022-09-21,96.807,96807
2022-09-22,96.645,96645
2022-09-23,96.331,96331
2022-09-24,95.972,95972
2022-09-25,95.891,95891
2022-09-26,95.492,95492
2022-09-27,95.087,95087
2022-09-28,94.707,94707
2022-09-29,94.908,94908
2022-09-30,95.704,95704
2022-10-01,96.3,96300
2022-10-02,96.827,96827
2022-10-03,97.06,97060
2022-10-04,96.849,96849
2022-10-05,96.949,96949
2022-10-06,97.439,97439
2022-10-07,96.983,96983
2022-10-08,96.748,96748
2022-10-09,96.603,96603
2022-10-10,96.526,96526
2022-10-11,96.789,96789
2022-10-12,96.83,96830
2022-10-13,96.673,96673
2022-10-14,96.256,96256
2022-10-15,96.016,96016
2022-10-16,96.495,96495
2022-10-17,97.099,97099
2022-10-18,97.279,97279
2022-10-19,96.845,96845
2022-10-20,96.318,96318
2022-10-21,96.039,96039
2022-10-22,96.33,96330
2022-10-23,96.19,96190
2022-10-24,96.31,96310
2022-10-25,96.549,96549
2022-10-26,96.715,96715
2022-10-27,97.147,97147
2022-10-28,97.143,97143
2022-10-29,96.985,96985
2022-10-30,96.754,96754
2022-10-31,96.542,96542
2022-11-01,96.682,96682
2022-11-02,96.965,96965
2022-11-03,96.009,96009
2022-11-04,95.54,95540
2022-11-05,96.473,96473
2022-11-06,96.304,96304
2022-11-07,96.408,96408
2022-11-08,96.143,96143
2022-11-09,96.266,96266
2022-11-10,97.218,97218
2022-11-11,97.78,97780
2022-11-12,97.638,97638
2022-11-13,96.707,96707
2022-11-14,96.199,96199
2022-11-15,95.65,95650
2022-11-16,95.012,95012
2022-11-17,94.527,94527
2022-11-18,95.132,95132
2022-11-19,95.642,95642
2022-11-20,95.905,95905
2022-11-21,95.126,95126
2022-11-22,94.749,94749
2022-11-23,95.121,95121
2022-11-24,96.109,96109
2022-11-25,96.545,96545
2022-11-26,97.45,97450
2022-11-27,96.902,96902
2022-11-28,96.001,96001
2022-11-29,96.17,96170
2022-11-30,96.424,96424
2022-12-01,96.52,96520
2022-12-02,96.232,96232
2022-12-03,95.913,95913
2022-12-04,95.72,95720
2022-12-05,96.344,96344
2022-12-06,96.313,96313
2022-12-07,96.134,96134
2022-12-08,95.455,95455
2022-12-09,94.788,94788
2022-12-10,95.168,95168
2022-12-11,95.483,95483
2022-12-12,95.54,95540
2022-12-13,95.127,95127
2022-12-14,94.649,94649
2022-12-15,94.764,94764
2022-12-16,95.45,95450
2022-12-17,96.754,96754
2022-12-18,97.27,97270
2022-12-19,97.12,97120
2022-12-20,96.601,96601
2022-12-21,96.255,96255
2022-12-22,96.008,96008
2022-12-23,95.829,95829
2022-12-24,96.351,96351
2022-12-25,96.369,96369
2022-12-26,96.718,96718
2022-12-27,97.322,97322
2022-12-28,96.698,96698
2022-12-29,96.097,96097
2022-12-30,96.26,96260
2022-12-31,96.607,96607
2023-01-01,96.814,96814
2023-01-02,96.837,96837
2023-01-03,97.479,97479
2023-01-04,97.461,97461
2023-01-05,97.135,97135
2023-01-06,96.943,96943
2023-01-07,96.31,96310
2023-01-08,95.408,95408
2023-01-09,95.394,95394
2023-01-10,96.766,96766
2023-01-11,96.614,96614
2023-01-12,96.71,96710
2023-01-13,96.459,96459
2023-01-14,96.333,96333
2023-01-15,95.623,95623
2023-01-16,94.148,94148
2023-01-17,93.361,93361
2023-01-18,94.179,94179
2023-01-19,95.406,95406
2023-01-20,96.115,96115
2023-01-21,96.616,96616
2023-01-22,96.89,96890
2023-01-23,97.071,97071
2023-01-24,97.443,97443
2023-01-25,97.205,97205
2023-01-26,96.417,96417
2023-01-27,96.32,96320
2023-01-28,96.744,96744
2023-01-29,97.124,97124
2023-01-30,97.099,97099
2023-01-31,97.301,97301
2023-02-01,97.233,97233
2023-02-02,97.515,97515
2023-02-03,97.788,97788
2023-02-04,97.881,97881
2023-02-05,97.938,97938
2023-02-06,97.832,97832
2023-02-07,97.76,97760
2023-02-08,97.692,97692
2023-02-09,97.73,97730
2023-02-10,98.163,98163
2023-02-11,98.06,98060
2023-02-12,97.983,97983
2023-02-13,98.07,98070
